id,degree,degree_centrality,betweenness_centrality,eigenvector_centrality,closeness_centrality,label,community,sector,role,is_notable
Alex Yablon,2,0.0017969451931716084,0.0,0.012723885193638726,0.4662870023614722,Alex Yablon,21,unknown,unknown,0
Ariane Dwyer,4,0.0035938903863432167,0.0,0.01296779621915374,0.4667000112209598,Ariane Dwyer,21,unknown,unknown,0
Daniel Sabba,4,0.0035938903863432167,0.0,0.01296779621915374,0.4667000112209598,Daniel Sabba,21,unknown,unknown,0
Vahe Stepanian,4,0.0035938903863432167,0.0,0.01296779621915374,0.4667000112209598,Vahe Stepanian,21,unknown,unknown,0
James E. Hill,7,0.006289308176100629,1.6736706899401539e-06,0.018752858220905447,0.46815132178450786,James E. Hill,21,unknown,unknown,0
Hill James E.,6,0.005390835579514825,0.0,0.01933324193069445,0.46815132178450786,Hill James E.,4,unknown,unknown,0
James Hill,6,0.005390835579514825,0.0,0.01933324193069445,0.46815132178450786,James Hill,4,unknown,unknown,0
Cathy Alexander,7,0.006289308176100629,2.693263179214041e-07,0.018000391214918223,0.46815132178450786,Cathy Alexander,4,unknown,unknown,0
Miles Alexander,9,0.008086253369272238,5.89125087370157e-06,0.020707122143569106,0.4694025057180077,Miles Alexander,4,unknown,unknown,0
dkiesq,7,0.006289308176100629,2.693263179214041e-07,0.018000391214918223,0.46815132178450786,dkiesq,4,unknown,unknown,0
Martin Weinber,6,0.005390835579514825,0.0,0.017065740251172,0.4679434393147989,Martin Weinber,4,unknown,unknown,0
Joichi Ito,8,0.0071877807726864335,1.1850357988541781e-05,0.015447045372434205,0.4675282277448657,Joichi Ito,21,unknown,unknown,0
Brandon Thompson,2,0.0017969451931716084,0.0,0.013528027190910908,0.4664934153771258,Brandon Thompson,21,unknown,unknown,0
ACT for America,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,ACT for America,10,unknown,unknown,0
Adj Kearsarge,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Adj Kearsarge,10,unknown,unknown,0
Allen West,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Allen West,10,unknown,unknown,0
Bennet Greenwald,34,0.030548068283917342,0.0,0.06277794237682328,0.47576010173224703,Bennet Greenwald,10,unknown,unknown,0
Bennett Schmidt,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Bennett Schmidt,10,unknown,unknown,0
Dennis Prager,34,0.030548068283917342,0.0,0.06277794237682328,0.47576010173224703,Dennis Prager,10,unknown,unknown,0
Forrest Miller,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Forrest Miller,10,unknown,unknown,0
Gary Gross,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Gary Gross,10,unknown,unknown,0
Grant Seeger,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Grant Seeger,10,unknown,unknown,0
Henry Hortenstine,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Henry Hortenstine,10,unknown,unknown,0
Herb Goodman,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Herb Goodman,10,unknown,unknown,0
House,34,0.030548068283917342,0.0,0.06277794237682328,0.47576010173224703,House,10,unknown,unknown,0
James Ramsey,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,James Ramsey,10,unknown,unknown,0
John Zouzelka,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,John Zouzelka,10,unknown,unknown,0
Lisa Albert,34,0.030548068283917342,0.0,0.06277794237682328,0.47576010173224703,Lisa Albert,10,unknown,unknown,0
Marcie Brown,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Marcie Brown,10,unknown,unknown,0
Mark Epstein,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Mark Epstein,10,unknown,unknown,0
Marshall Funk,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Marshall Funk,10,unknown,unknown,0
Michael Horowitz,34,0.030548068283917342,0.0,0.06277794237682328,0.47576010173224703,Michael Horowitz,10,unknown,unknown,0
Michael Pis,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Michael Pis,10,unknown,unknown,0
Michael Stechel Buchholtz,34,0.030548068283917342,0.0,0.06277794237682328,0.47576010173224703,Michael Stechel Buchholtz,10,unknown,unknown,0
Mike Cohen,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Mike Cohen,10,unknown,unknown,0
Nate McClain,34,0.030548068283917342,0.0,0.06277794237682328,0.47576010173224703,Nate McClain,10,unknown,unknown,0
Nate White,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Nate White,10,unknown,unknown,0
Neil Anderson,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Neil Anderson,10,unknown,unknown,0
Philip Kafka,50,0.04492362982929021,0.0001944625790831845,0.07330504502021083,0.4792217486752739,Philip Kafka,10,unknown,unknown,0
Rafael Bardaji,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Rafael Bardaji,10,unknown,unknown,0
Rita Hortenstine,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Rita Hortenstine,10,unknown,unknown,0
Taal Safdie,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Taal Safdie,10,unknown,unknown,0
Uri Fouzailov,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Uri Fouzailov,10,unknown,unknown,0
Val Sherman,37,0.033243486073674756,1.4364070289141552e-06,0.0665141897488119,0.4764053459931859,Val Sherman,10,unknown,unknown,0
Ate McClain,29,0.026055705300988323,0.0,0.05512744543224582,0.4746885699715888,Ate McClain,10,unknown,unknown,0
Michael Horowitz Buchholtz,29,0.026055705300988323,0.0,0.05512744543224582,0.4746885699715888,Michael Horowitz Buchholtz,10,unknown,unknown,0
Michael Stechel,29,0.026055705300988323,0.0,0.05512744543224582,0.4746885699715888,Michael Stechel,10,unknown,unknown,0
Peter Attia,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Peter Attia,21,unknown,unknown,0
Noam Chomsky,4,0.0035938903863432167,6.3740561908065645e-06,0.013066449434483388,0.46815132178450786,Noam Chomsky,21,unknown,unknown,0
Linda Stone,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Linda Stone,21,unknown,unknown,0
Jonathan Farkas,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Jonathan Farkas,21,unknown,unknown,0
Indyke Darren K.,2,0.0017969451931716084,0.0,0.01239185514232214,0.4662870023614722,Indyke Darren K.,21,unknown,unknown,0
Darren K. Indyke,7,0.006289308176100629,1.5605536364131644e-05,0.015691861594155136,0.46877607888653344,Darren K. Indyke,5,unknown,unknown,0
G G,4,0.0035938903863432167,0.0,0.013108397297358023,0.4667000112209598,G G,8,unknown,unknown,0
Brad Wechsler,39,0.03504043126684636,0.00014996461329925138,0.0462110233550831,0.47900392060769414,Brad Wechsler,20,unknown,unknown,0
Richard Joshi,3,0.0026954177897574125,0.0,0.013496348840412542,0.4664934153771258,Richard Joshi,21,unknown,unknown,0
Elisa New,3,0.0026954177897574125,0.0,0.013869132809756728,0.4664934153771258,Elisa New,21,unknown,unknown,0
Lisa Ne,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Lisa Ne,21,unknown,unknown,0
Landon Thomas Jr,4,0.0035938903863432167,5.386526358428082e-07,0.013111417643140631,0.466906790135989,Landon Thomas Jr,21,unknown,unknown,0
lauren petrella,3,0.0026954177897574125,0.0,0.012821710289235153,0.4667000112209598,lauren petrella,21,unknown,unknown,0
Leah Reis-Dennis,3,0.0026954177897574125,0.0,0.012711180865051219,0.4664934153771258,Leah Reis-Dennis,21,unknown,unknown,0
Soon Yi Previn,3,0.0026954177897574125,0.0,0.012711180865051219,0.4664934153771258,Soon Yi Previn,21,unknown,unknown,0
Thomas Jr. Landon,3,0.0026954177897574125,0.0,0.012821710289235153,0.4667000112209598,Thomas Jr. Landon,21,unknown,unknown,0
Ed,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Ed,21,unknown,unknown,0
Alex Gelinas,25,0.022461814914645106,2.1493296351766952e-06,0.027618306934475458,0.471291871796479,Alex Gelinas,13,unknown,unknown,0
Daniel G. Viola,25,0.022461814914645106,2.1493296351766952e-06,0.027618306934475458,0.471291871796479,Daniel G. Viola,13,unknown,unknown,0
Danielle Epstein-Day,25,0.022461814914645106,2.1493296351766952e-06,0.027618306934475458,0.471291871796479,Danielle Epstein-Day,13,unknown,unknown,0
Douglas Hirsch,25,0.022461814914645106,2.1493296351766952e-06,0.027618306934475458,0.471291871796479,Douglas Hirsch,13,unknown,unknown,0
Erika Winkler,25,0.022461814914645106,2.1493296351766952e-06,0.027618306934475458,0.471291871796479,Erika Winkler,13,unknown,unknown,0
Jamie Kim,19,0.017070979335130278,0.0,0.02423969871328093,0.47003060898168025,Jamie Kim,13,unknown,unknown,0
Jeffrey Goldberg,25,0.022461814914645106,2.1493296351766952e-06,0.027618306934475458,0.471291871796479,Jeffrey Goldberg,13,unknown,unknown,0
Jennifer Rossan,25,0.022461814914645106,2.1493296351766952e-06,0.027618306934475458,0.471291871796479,Jennifer Rossan,13,unknown,unknown,0
John Araneo,22,0.019766397124887692,7.39327147235227e-07,0.02593440106904874,0.47066039541622473,John Araneo,13,unknown,unknown,0
Lance Friedler,19,0.017070979335130278,0.0,0.02423969871328093,0.47003060898168025,Lance Friedler,13,unknown,unknown,0
Mitchell Taras,25,0.022461814914645106,2.1493296351766952e-06,0.027618306934475458,0.471291871796479,Mitchell Taras,13,unknown,unknown,0
Paul Fasciano,25,0.022461814914645106,2.1493296351766952e-06,0.027618306934475458,0.471291871796479,Paul Fasciano,13,unknown,unknown,0
Ron S. Geffner,25,0.022461814914645106,2.1493296351766952e-06,0.027618306934475458,0.471291871796479,Ron S. Geffner,13,unknown,unknown,0
Sam Lieberman,25,0.022461814914645106,2.1493296351766952e-06,0.027618306934475458,0.471291871796479,Sam Lieberman,13,unknown,unknown,0
Steven Etkind,25,0.022461814914645106,2.1493296351766952e-06,0.027618306934475458,0.471291871796479,Steven Etkind,13,unknown,unknown,0
Steven Nuttier,23,0.020664869721473494,1.0192152815457058e-06,0.026522898876314326,0.4708706994356243,Steven Nuttier,13,unknown,unknown,0
Yehuda Braunstein,25,0.022461814914645106,2.1493296351766952e-06,0.027618306934475458,0.471291871796479,Yehuda Braunstein,13,unknown,unknown,0
Yelena Maltser,25,0.022461814914645106,2.1493296351766952e-06,0.027618306934475458,0.471291871796479,Yelena Maltser,13,unknown,unknown,0
ANN BAISE,6,0.005390835579514825,0.0,0.01680961272439222,0.4685676413236671,ANN BAISE,5,unknown,unknown,0
Florence Anthony,6,0.005390835579514825,0.0,0.01680961272439222,0.4685676413236671,Florence Anthony,5,unknown,unknown,0
Gary H. BaisallillW,6,0.005390835579514825,0.0,0.01680961272439222,0.4685676413236671,Gary H. BaisallillW,5,unknown,unknown,0
steven hoffenberg,13,0.011680143755615454,1.6967558029048458e-05,0.019835636774019474,0.47003060898168025,steven hoffenberg,5,unknown,unknown,0
Nicholas Ribis,3,0.0026954177897574125,8.079789537642123e-07,0.012633176371233564,0.4664934153771258,Nicholas Ribis,21,unknown,unknown,0
Matthew Mosk,5,0.004492362982929021,0.0,0.016189948668124145,0.46773574138345636,Matthew Mosk,21,unknown,unknown,0
Matthew Mask,5,0.004492362982929021,0.0,0.016189948668124145,0.46773574138345636,Matthew Mask,21,unknown,unknown,0
Alan Fraade,10,0.008984725965858042,9.587152769388333e-06,0.01791355629902367,0.47003060898168025,Alan Fraade,5,unknown,unknown,0
Brad Edwards,29,0.026055705300988323,9.881011346848826e-05,0.03524077225513963,0.4742613075323705,Brad Edwards,4,unknown,unknown,0
Gary H. Baise11.11,6,0.005390835579514825,0.0,0.01611059988941803,0.4685676413236671,Gary H. Baise11.11,5,unknown,unknown,0
Steven J. Hoffenberg,10,0.008984725965858042,9.77654534054697e-06,0.01758964636301158,0.47003060898168025,Steven J. Hoffenberg,5,unknown,unknown,0
INW,2,0.0017969451931716084,0.0,0.013513791612576695,0.4662870023614722,INW,21,unknown,unknown,0
Joichi (Joi) Ito,4,0.0035938903863432167,0.0,0.014221977066424208,0.4667000112209598,Joichi (Joi) Ito,21,unknown,unknown,0
Jennie Enterprise,2,0.0017969451931716084,0.0,0.012354036337239097,0.4662870023614722,Jennie Enterprise,21,unknown,unknown,0
Stephen J. Immelt,3,0.0026954177897574125,0.00031998614540936366,0.014272554611062579,0.467320898153848,Stephen J. Immelt,21,unknown,unknown,0
"Immelt, Stephen J.",2,0.0017969451931716084,0.0,0.01419752221877706,0.4671137523656592,"Immelt, Stephen J.",21,unknown,unknown,0
Stephen Alexander,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Stephen Alexander,21,unknown,unknown,0
Al Eckert,16,0.014375561545372867,8.079789537642122e-07,0.02362111262076815,0.47192504493368886,Al Eckert,10,unknown,unknown,0
Blake,16,0.014375561545372867,8.079789537642122e-07,0.02362111262076815,0.47192504493368886,Blake,10,unknown,unknown,0
Coy E. Garrett,16,0.014375561545372867,8.079789537642122e-07,0.02362111262076815,0.47192504493368886,Coy E. Garrett,10,unknown,unknown,0
Danny Shurden,16,0.014375561545372867,8.079789537642122e-07,0.02362111262076815,0.47192504493368886,Danny Shurden,10,unknown,unknown,0
Henry Peek,14,0.012578616352201259,0.0,0.021432383808040606,0.47150274064292047,Henry Peek,10,unknown,unknown,0
Kenny Shirley,16,0.014375561545372867,8.079789537642122e-07,0.02362111262076815,0.47192504493368886,Kenny Shirley,10,unknown,unknown,0
Kevin McIntosh,16,0.014375561545372867,8.079789537642122e-07,0.02362111262076815,0.47192504493368886,Kevin McIntosh,10,unknown,unknown,0
Realblondes,16,0.014375561545372867,8.079789537642122e-07,0.02362111262076815,0.47192504493368886,Realblondes,10,unknown,unknown,0
Ryan McIntosh,16,0.014375561545372867,8.079789537642122e-07,0.02362111262076815,0.47192504493368886,Ryan McIntosh,10,unknown,unknown,0
Terry B. Kafka,14,0.012578616352201259,0.0,0.021432383808040606,0.47150274064292047,Terry B. Kafka,10,unknown,unknown,0
Terry Kafk,14,0.012578616352201259,0.0,0.021432383808040606,0.47150274064292047,Terry Kafk,10,unknown,unknown,0
Henry Pea,13,0.011680143755615454,0.0,0.02216838491307761,0.471291871796479,Henry Pea,10,unknown,unknown,0
Tom Barrack,5,0.004492362982929021,3.1164902502333903e-06,0.015455485888885885,0.4675282277448657,Tom Barrack,21,unknown,unknown,0
Tom Barrack Private,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Tom Barrack Private,21,unknown,unknown,0
Bob Crowe,8,0.0071877807726864335,9.695747445170548e-07,0.014339454576140415,0.4675282277448657,Bob Crowe,14,unknown,unknown,0
El Hadji Amadou Sall,8,0.0071877807726864335,9.695747445170548e-07,0.014339454576140415,0.4675282277448657,El Hadji Amadou Sall,14,unknown,unknown,0
Mohamed Seydou Diagne,8,0.0071877807726864335,9.695747445170548e-07,0.014339454576140415,0.4675282277448657,Mohamed Seydou Diagne,14,unknown,unknown,0
Vinoda Basnayake,8,0.0071877807726864335,9.695747445170548e-07,0.014339454576140415,0.4675282277448657,Vinoda Basnayake,14,unknown,unknown,0
elisabeth feliho,5,0.004492362982929021,0.0,0.01338795607975537,0.466906790135989,elisabeth feliho,14,unknown,unknown,0
Cheikh Tidiane Sy,7,0.006289308176100629,0.0,0.01403695273856532,0.467320898153848,Cheikh Tidiane Sy,14,unknown,unknown,0
Elisabeth Feliho,7,0.006289308176100629,0.0,0.01403695273856532,0.467320898153848,Elisabeth Feliho,14,unknown,unknown,0
abuulabass,7,0.006289308176100629,0.0,0.01403695273856532,0.467320898153848,abuulabass,14,unknown,unknown,0
Martin Nowak,2,0.0017969451931716084,0.0,0.012413078031683681,0.4662870023614722,Martin Nowak,21,unknown,unknown,0
David Ingram,12,0.01078167115902965,9.882410404041615e-06,0.025074154502584475,0.4702403504403959,David Ingram,4,unknown,unknown,0
Katie Johnson,6,0.005390835579514825,0.0,0.018316639351764995,0.46835938903863433,Katie Johnson,4,unknown,unknown,0
Roy Black,14,0.012578616352201259,2.5455184562400142e-05,0.02527638873250223,0.47108119147828664,Roy Black,4,unknown,unknown,0
Moshe Hoffman,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Moshe Hoffman,21,unknown,unknown,0
soon yi previn,2,0.0017969451931716084,0.0,0.012417331318762471,0.4662870023614722,soon yi previn,21,unknown,unknown,0
Gerald Barton,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Gerald Barton,21,unknown,unknown,0
Gwendolyn Beck,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Gwendolyn Beck,21,unknown,unknown,0
Steven Hoffenberg,16,0.014375561545372867,0.005260561575387628,0.01839042260405337,0.471291871796479,Steven Hoffenberg,5,unknown,unknown,0
Story,2,0.0017969451931716084,0.0,0.0007552455469448155,0.3181789327708114,Story,21,unknown,unknown,0
Raafat Alsabbagh,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Raafat Alsabbagh,21,unknown,unknown,0
Ada Clapp,28,0.025157232704402517,0.0,0.0383579911089536,0.47490249001213486,Ada Clapp,20,unknown,unknown,0
Alan S Halperin,28,0.025157232704402517,0.0,0.0383579911089536,0.47490249001213486,Alan S Halperin,20,unknown,unknown,0
Alex,28,0.025157232704402517,0.0,0.0383579911089536,0.47490249001213486,Alex,20,unknown,unknown,0
Barry J. Cohen,36,0.03234501347708895,8.568604000848087e-05,0.04503176066344155,0.4783516229400487,Barry J. Cohen,20,unknown,unknown,0
Ben,28,0.025157232704402517,0.0,0.0383579911089536,0.47490249001213486,Ben,20,unknown,unknown,0
Debra,28,0.025157232704402517,0.0,0.0383579911089536,0.47490249001213486,Debra,20,unknown,unknown,0
Diana George,28,0.025157232704402517,0.0,0.0383579911089536,0.47490249001213486,Diana George,20,unknown,unknown,0
Eileen Alexandersson,28,0.025157232704402517,0.0,0.0383579911089536,0.47490249001213486,Eileen Alexandersson,20,unknown,unknown,0
Heather Gray,34,0.030548068283917342,4.2203305980070066e-05,0.044354398556009346,0.4779177439169738,Heather Gray,20,unknown,unknown,0
Joe,28,0.025157232704402517,0.0,0.0383579911089536,0.47490249001213486,Joe,20,unknown,unknown,0
Joe Avantario,34,0.030548068283917342,4.2203305980070066e-05,0.044354398556009346,0.4779177439169738,Joe Avantario,20,unknown,unknown,0
John Castrucci,37,0.033243486073674756,9.133996892541659e-05,0.045548297984547695,0.4785688580095037,John Castrucci,20,unknown,unknown,0
John Murphy,28,0.025157232704402517,0.0,0.0383579911089536,0.47490249001213486,John Murphy,20,unknown,unknown,0
Josh,28,0.025157232704402517,0.0,0.0383579911089536,0.47490249001213486,Josh,20,unknown,unknown,0
Larry Delson,34,0.030548068283917342,4.2203305980070066e-05,0.044354398556009346,0.4779177439169738,Larry Delson,20,unknown,unknown,0
Leon,33,0.02964959568733154,0.00013768643432297966,0.04320498998411215,0.47683648205290824,Leon,20,unknown,unknown,0
Melanie Spinella,36,0.03234501347708895,8.568604000848087e-05,0.04503176066344155,0.4783516229400487,Melanie Spinella,20,unknown,unknown,0
Ralph Lerner,28,0.025157232704402517,0.0,0.0383579911089536,0.47490249001213486,Ralph Lerner,20,unknown,unknown,0
Richard Joslin,37,0.033243486073674756,9.133996892541659e-05,0.045548297984547695,0.4785688580095037,Richard Joslin,20,unknown,unknown,0
Rick Bronstein,28,0.025157232704402517,0.0,0.0383579911089536,0.47490249001213486,Rick Bronstein,20,unknown,unknown,0
Samantha,28,0.025157232704402517,0.0,0.0383579911089536,0.47490249001213486,Samantha,20,unknown,unknown,0
Thomas Turrin,34,0.030548068283917342,4.2203305980070066e-05,0.044354398556009346,0.4779177439169738,Thomas Turrin,20,unknown,unknown,0
Tom,45,0.04043126684636119,0.008580965533204475,0.0401161909490081,0.4833984519894161,Tom,20,unknown,unknown,0
Victoria,28,0.025157232704402517,0.0,0.0383579911089536,0.47490249001213486,Victoria,20,unknown,unknown,0
Wendy Dolman,34,0.030548068283917342,4.2203305980070066e-05,0.044354398556009346,0.4779177439169738,Wendy Dolman,20,unknown,unknown,0
Cecilia Steen,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Cecilia Steen,21,unknown,unknown,0
Barry Josephson,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Barry Josephson,21,unknown,unknown,0
Niall McCarthy,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Niall McCarthy,21,unknown,unknown,0
Heather Mann,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Heather Mann,21,unknown,unknown,0
Heather Man,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Heather Man,21,unknown,unknown,0
Thorbjon JagIan,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Thorbjon JagIan,21,unknown,unknown,0
Thorbjon Jaglan,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Thorbjon Jaglan,21,unknown,unknown,0
Thorbjon Jagland,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Thorbjon Jagland,21,unknown,unknown,0
Bruce Moskowitz,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Bruce Moskowitz,21,unknown,unknown,0
David L. Hayes,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,David L. Hayes,21,unknown,unknown,0
Gerald B. Lefcourt,4,0.0035938903863432167,0.0,0.014935410957548067,0.4675282277448657,Gerald B. Lefcourt,4,unknown,unknown,0
Malia McLaughlin Zimmerman,4,0.0035938903863432167,0.0,0.014935410957548067,0.4675282277448657,Malia McLaughlin Zimmerman,4,unknown,unknown,0
Terry KafkaMill,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Terry KafkaMill,21,unknown,unknown,0
Micha Miller,4,0.0035938903863432167,0.0,0.01653436804068744,0.46835938903863433,Micha Miller,21,unknown,unknown,0
Michael C. Miller,4,0.0035938903863432167,0.0,0.01653436804068744,0.46835938903863433,Michael C. Miller,21,unknown,unknown,0
Bennet J. Moskowitz,7,0.006289308176100629,1.0773052716856164e-06,0.016093079987261026,0.4694025057180077,Bennet J. Moskowitz,5,unknown,unknown,0
Gary H. Baise,7,0.006289308176100629,1.0773052716856164e-06,0.016093079987261026,0.4694025057180077,Gary H. Baise,5,unknown,unknown,0
Deepak Chopra,5,0.004492362982929021,1.0773052716856164e-06,0.014173461873057685,0.466906790135989,Deepak Chopra,21,unknown,unknown,0
Conchita Sarnoff,6,0.005390835579514825,0.0,0.015517954731889803,0.4691935108356755,Conchita Sarnoff,5,unknown,unknown,0
Martin Feinberg,6,0.005390835579514825,0.0,0.015517954731889803,0.4691935108356755,Martin Feinberg,5,unknown,unknown,0
Marty Feinberg,6,0.005390835579514825,0.0,0.015517954731889803,0.4691935108356755,Marty Feinberg,5,unknown,unknown,0
Roger Stone,6,0.005390835579514825,0.0,0.015517954731889803,0.4691935108356755,Roger Stone,5,unknown,unknown,0
Joscha Bach,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Joscha Bach,21,unknown,unknown,0
Roger,4,0.0035938903863432167,0.0,0.014881785316587999,0.46815132178450786,Roger,5,unknown,unknown,0
Joscha Bachl,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Joscha Bachl,21,unknown,unknown,0
David Mann,16,0.014375561545372867,4.972178177010537e-07,0.01976901312593976,0.47003060898168025,David Mann,30,unknown,unknown,0
Erin Billings,16,0.014375561545372867,4.972178177010537e-07,0.01976901312593976,0.47003060898168025,Erin Billings,30,unknown,unknown,0
Jason Weinstein,16,0.014375561545372867,4.972178177010537e-07,0.01976901312593976,0.47003060898168025,Jason Weinstein,30,unknown,unknown,0
Katelyn Wohlford,16,0.014375561545372867,4.972178177010537e-07,0.01976901312593976,0.47003060898168025,Katelyn Wohlford,30,unknown,unknown,0
Kathryn King,16,0.014375561545372867,4.972178177010537e-07,0.01976901312593976,0.47003060898168025,Kathryn King,30,unknown,unknown,0
Michael Keough,16,0.014375561545372867,4.972178177010537e-07,0.01976901312593976,0.47003060898168025,Michael Keough,30,unknown,unknown,0
Michael Miller,25,0.022461814914645106,0.003616944556667807,0.02346812980301768,0.4734090859554929,Michael Miller,30,unknown,unknown,0
Osman Oz.,16,0.014375561545372867,4.972178177010537e-07,0.01976901312593976,0.47003060898168025,Osman Oz.,30,unknown,unknown,0
Remzi Kulen,16,0.014375561545372867,4.972178177010537e-07,0.01976901312593976,0.47003060898168025,Remzi Kulen,30,unknown,unknown,0
Steven Eliopoulos,14,0.012578616352201259,0.0,0.018914268320111925,0.4696116868702884,Steven Eliopoulos,30,unknown,unknown,0
Will Bohlen,16,0.014375561545372867,4.972178177010537e-07,0.01976901312593976,0.47003060898168025,Will Bohlen,30,unknown,unknown,0
William Drake,14,0.012578616352201259,0.0,0.018914268320111925,0.4696116868702884,William Drake,30,unknown,unknown,0
Y. Alp Aslandogan,16,0.014375561545372867,4.972178177010537e-07,0.01976901312593976,0.47003060898168025,Y. Alp Aslandogan,30,unknown,unknown,0
"Drake, William",14,0.012578616352201259,0.0,0.018914268320111925,0.4696116868702884,"Drake, William",30,unknown,unknown,0
"Eliopoulos, Steven",14,0.012578616352201259,0.0,0.018914268320111925,0.4696116868702884,"Eliopoulos, Steven",30,unknown,unknown,0
Charles,3,0.0026954177897574125,0.0,0.00044575248981499065,0.317795122236709,Charles,5,unknown,unknown,0
Michael,3,0.0026954177897574125,0.0,0.00044575248981499065,0.317795122236709,Michael,5,unknown,unknown,0
Players2,3,0.0026954177897574125,0.0,0.00044575248981499065,0.317795122236709,Players2,5,unknown,unknown,0
Alex Jennings,23,0.020664869721473494,2.655636708327962e-06,0.027670486032630812,0.47234810638141067,Alex Jennings,15,unknown,unknown,0
Daniel Schecter,23,0.020664869721473494,2.655636708327962e-06,0.027670486032630812,0.47234810638141067,Daniel Schecter,15,unknown,unknown,0
Dean Dunlavey,23,0.020664869721473494,2.655636708327962e-06,0.027670486032630812,0.47234810638141067,Dean Dunlavey,15,unknown,unknown,0
Frank Pizzurro,23,0.020664869721473494,2.655636708327962e-06,0.027670486032630812,0.47234810638141067,Frank Pizzurro,15,unknown,unknown,0
Greg Robins,23,0.020664869721473494,2.655636708327962e-06,0.027670486032630812,0.47234810638141067,Greg Robins,15,unknown,unknown,0
Jamie Wine,23,0.020664869721473494,2.655636708327962e-06,0.027670486032630812,0.47234810638141067,Jamie Wine,15,unknown,unknown,0
Jeffrey Greenberg,23,0.020664869721473494,2.655636708327962e-06,0.027670486032630812,0.47234810638141067,Jeffrey Greenberg,15,unknown,unknown,0
Nicole Bruno,18,0.016172506738544475,0.0,0.02474401625960136,0.4704502791682711,Nicole Bruno,15,unknown,unknown,0
Nicole Harris,23,0.020664869721473494,2.655636708327962e-06,0.027670486032630812,0.47234810638141067,Nicole Harris,15,unknown,unknown,0
Nima Mohebbi,18,0.016172506738544475,0.0,0.02474401625960136,0.4704502791682711,Nima Mohebbi,15,unknown,unknown,0
Steve Bauer,23,0.020664869721473494,2.655636708327962e-06,0.027670486032630812,0.47234810638141067,Steve Bauer,15,unknown,unknown,0
